competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_slicecount,optimal_solution
SlowNSteadyWinter2018,9.0,d,A,1,1,"(3,2) / (-3,0) / (-3,-3) / (-3,0) / (-2,-5) / (-1,0) / (3,0) / (-5,-3) / (0,-1) / (0,-4) / (2,-1) / (-2,-4) /",12,"(2,-2)/(1,-2)/(2,-2)/(3,-5)/(3,0)/(0,3)/(4,0)/(3,-4)/(0,3)/(3,-2)/(2,-1)/(1,1)/(-1,0)"
SlowNSteadyWinter2018,9.0,d,A,1,2,"(-5,0) / (3,0) / (5,-4) / (3,0) / (4,-2) / (-4,0) / (-3,0) / (-3,-1) / (-5,0) / (6,-2) / (6,-5) / (-2,-2)",11,"(2,-4)/(0,6)/(0,5)/(2,6)/(5,0)/(4,1)/(5,6)/(0,-2)/(5,-4)/(0,-5)/(6,-3)/(2,4)"
SantaTeclaCuboDesafio2018,9.0,c,E,0,1,"(0,2) / (6,-3) / (-5,4) / (3,-3) / (3,0) / (-4,0) / (0,-3) / (-2,-1) / (-3,0) / (0,-4) / (0,-2) / (-5,-4) / (0,-2)",12,"(1,-2)/(2,3)/(3,1)/(3,2)/(3,-2)/(0,5)/(1,4)/(0,2)/(0,-4)/(2,1)/(0,3)/(3,2)/(-3,-5)"
SantaTeclaCuboDesafio2018,9.0,c,E,0,2,"(-2,0) / (3,6) / (-3,0) / (6,0) / (-1,-4) / (-2,0) / (-3,0) / (0,-3) / (5,-3) / (-5,0) / (4,0) / (-5,0)",11,"(2,-4)/(4,0)/(4,0)/(5,-4)/(0,1)/(3,0)/(2,0)/(4,2)/(2,0)/(0,-3)/(3,6)/(-3,-3)"
SantaTeclaCuboDesafio2018,9.0,c,E,0,3,"(6,5) / (-3,6) / (-3,0) / (-2,-5) / (3,-3) / (-3,-4) / (-3,-3) / (1,0) / (-4,0) / (2,0) / (0,-4) /",9,"(2,4)/(2,4)/(0,-4)/(0,-4)/(0,2)/(3,0)/(3,3)/(5,-3)/(-2,1)/(5,3)"
SantaTeclaCuboDesafio2018,9.0,c,E,0,4,"(-2,0) / (-1,5) / (0,-3) / (3,0) / (0,-3) / (1,-5) / (2,-3) / (0,-3) / (0,-1) / (4,-4) / (-4,0) / (2,0) / (0,-2)",10,"(4,-4)/(0,4)/(2,-2)/(3,1)/(0,-3)/(3,0)/(2,-3)/(1,4)/(2,5)/(-2,1)/(-4,6)"
SantaTeclaCuboDesafio2018,9.0,c,E,0,5,"(0,-4) / (0,-3) / (4,4) / (-1,-4) / (0,-3) / (6,-3) / (0,-2) / (6,0) / (0,-3) / (3,-5) / (-1,0)",8,"(3,5)/(1,4)/(3,-4)/(3,0)/(0,3)/(3,1)/(2,6)/(6,-3)/(2,1)"
SantaTeclaCuboDesafio2018,9.0,c,E,1,1,"(-3,2) / (-2,4) / (3,0) / (0,-3) / (2,-1) / (-3,-2) / (-3,-3) / (3,0) / (3,0) / (-3,-3) /",8,"(2,6)/(1,1)/(0,-3)/(5,2)/(1,-5)/(3,0)/(2,-1)/(-3,-3)/(-3,4)"
SantaTeclaCuboDesafio2018,9.0,c,E,1,2,"(3,-4) / (4,1) / (0,-3) / (-4,-4) / (6,-3) / (3,-2) / (-3,0) / (6,-1) / (6,-2) / (2,-3) / (0,-3)",10,"(2,-4)/(4,-2)/(3,0)/(4,0)/(0,2)/(1,3)/(3,0)/(5,6)/(0,3)/(4,-5)/(-4,0)"
WinterWarmup2018,9.0,c,A,0,1,"(0,-4) / (0,3) / (0,-3) / (3,0) / (-5,-5) / (3,0) / (-3,0) / (0,-1) / (0,-3) / (3,0) / (-2,-4) / (4,-3) / (1,0) / (6,0)",9,"(0,6)/(0,-1)/(2,-3)/(2,4)/(2,-3)/(1,1)/(3,-1)/(0,-3)/(2,6)/(6,-2)"
WinterWarmup2018,9.0,c,A,0,2,"(-5,0) / (0,3) / (0,3) / (3,0) / (-4,-4) / (0,-3) / (1,-3) / (-3,-3) / (5,0) / (2,0) / (-2,0) / (-4,0) / (4,0) / (-1,0)",9,"(3,2)/(4,-4)/(0,2)/(0,-4)/(0,-2)/(2,-5)/(3,3)/(3,2)/(3,6)/(-3,4)"
WinterWarmup2018,9.0,c,A,0,3,"(4,0) / (6,-3) / (3,0) / (-1,-4) / (3,0) / (0,-3) / (0,-5) / (3,0) / (1,-4) / (4,0) / (5,0) / (0,-4) / (0,-4) / (-2,0)",11,"(2,-2)/(0,-4)/(4,-5)/(4,-1)/(0,-5)/(5,0)/(4,-5)/(2,-3)/(0,3)/(1,6)/(0,-3)/(5,-3)"
WinterWarmup2018,9.0,c,A,0,4,"(0,-4) / (0,3) / (-5,1) / (0,-3) / (-3,0) / (2,0) / (3,0) / (-5,0) / (0,-4) / (0,-2) / (0,-2) / (0,-2) / (0,-5) / (3,-4)",11,"(2,-2)/(4,6)/(2,6)/(0,6)/(1,-2)/(3,6)/(2,-4)/(1,-4)/(0,-1)/(0,-3)/(0,-5)/(2,-3)"
WinterWarmup2018,9.0,c,A,0,5,"(3,2) / (1,-2) / (2,-4) / (1,-5) / (3,0) / (3,-4) / (-3,-3) / (1,0) / (2,0) / (-2,-4) / (-2,0) /",9,"(2,-2)/(0,4)/(2,4)/(0,2)/(0,4)/(0,-2)/(2,5)/(3,3)/(-3,-4)/(3,-2)"
WinterWarmup2018,9.0,c,A,1,1,"(0,-4) / (1,4) / (-3,6) / (3,0) / (5,-4) / (0,-5) / (-3,-3) / (6,-1) / (0,-4) / (0,-5) / (-2,0) / (2,0) /",12,"(2,-1)/(1,-2)/(3,-4)/(2,0)/(4,4)/(5,2)/(0,-4)/(0,1)/(3,5)/(0,-3)/(3,4)/(2,5)/(6,1)"
WinterWarmup2018,9.0,c,A,1,2,"(-2,0) / (3,6) / (5,-4) / (0,-3) / (-2,-5) / (6,-1) / (-3,-3) / (1,0) / (-2,0) / (2,-4) / (-2,0) / (4,-3)",9,"(0,1)/(4,0)/(0,4)/(4,2)/(2,-2)/(2,-3)/(3,3)/(0,-1)/(-5,-2)/(-4,3)"
JiaozuoOpen2017,9.0,f,A,0,1,"(0,-1) / (4,-5) / (0,3) / (3,0) / (-4,-1) / (6,0) / (-5,-3) / (-3,-3) / (-1,0) / (0,-4) / (-4,0) /",9,"(3,0)/(5,0)/(3,-2)/(4,0)/(2,-2)/(3,-2)/(3,3)/(5,6)/(-2,1)/(-1,-3)"
JiaozuoOpen2017,9.0,f,A,0,2,"(0,-4) / (3,0) / (-5,1) / (0,-3) / (-3,0) / (-1,-4) / (0,-5) / (-3,-3) / (0,-1) / (4,0) / (4,0) / (0,-4)",9,"(2,6)/(4,0)/(0,-4)/(2,3)/(3,3)/(0,-1)/(0,-3)/(1,-5)/(3,6)/(5,3)"
JiaozuoOpen2017,9.0,f,A,0,3,"(0,5) / (4,4) / (0,-3) / (5,-4) / (-2,-2) / (0,-3) / (5,0) / (3,0) / (6,-4) / (3,0) / (-5,0) / (0,-4) /",10,"(4,-2)/(2,-4)/(0,-2)/(5,-2)/(0,-3)/(0,-1)/(4,-2)/(2,-1)/(3,0)/(-3,0)/(-3,-5)"
JiaozuoOpen2017,9.0,f,A,0,4,"(4,0) / (0,-3) / (6,0) / (-3,0) / (-1,-1) / (3,0) / (0,-2) / (-3,0) / (3,0) / (-5,-1) / (0,-3) /",9,"(0,4)/(2,0)/(3,-4)/(4,0)/(3,6)/(0,2)/(0,-5)/(3,0)/(6,3)/(0,3)"
JiaozuoOpen2017,9.0,f,A,0,5,"(-5,0) / (-3,0) / (0,6) / (-1,-1) / (3,0) / (0,-3) / (3,-5) / (-3,0) / (-2,-1) / (2,0) / (-1,-2) / (-2,0) / (3,0)",10,"(3,-4)/(1,6)/(0,3)/(3,2)/(4,6)/(1,-4)/(1,0)/(5,-3)/(0,3)/(6,3)/(5,-5)"
JiaozuoOpen2017,9.0,f,A,1,1,"(0,-4) / (3,0) / (1,4) / (2,-4) / (0,-3) / (-3,-3) / (0,-5) / (-3,0) / (-2,-1) / (2,-3) / (-3,-4) / (0,-4)",9,"(0,4)/(3,4)/(4,-3)/(1,2)/(0,3)/(3,-3)/(2,3)/(3,6)/(-3,6)/(3,4)"
JiaozuoOpen2017,9.0,f,A,1,2,"(-3,5) / (1,4) / (0,-3) / (-4,-4) / (-3,-3) / (0,-2) / (0,-3) / (0,-1) / (-2,0) / (-4,-4) / (0,-5) / (2,0) / (-2,0)",10,"(2,-4)/(4,6)/(2,4)/(4,4)/(2,3)/(2,-1)/(4,1)/(3,1)/(0,2)/(6,-3)/(-3,6)"
NLC5thAnniversary2017,9.0,f,B,0,1,"(0,5) / (-5,4) / (2,5) / (0,-3) / (1,-5) / (0,-3) / (-1,0) / (-3,-3) / (-2,-5) / (2,0) / (-4,-4) / (-3,0)",9,"(1,-4)/(2,-1)/(3,3)/(0,-4)/(1,4)/(5,2)/(3,6)/(0,3)/(-5,4)/(-4,-3)"
NLC5thAnniversary2017,9.0,f,B,0,2,"(3,-1) / (0,-3) / (3,0) / (-2,-2) / (3,-3) / (0,-3) / (0,-1) / (0,-3) / (3,0) / (4,0) / (0,-4) / (2,0)",9,"(4,0)/(0,-4)/(1,6)/(0,5)/(3,-5)/(3,0)/(4,0)/(3,0)/(-4,2)/(-3,1)"
NLC5thAnniversary2017,9.0,f,B,0,3,"(4,0) / (3,0) / (0,3) / (6,0) / (-3,-3) / (-1,-1) / (-5,0) / (-3,-3) / (3,0) / (2,0) / (2,0) / (4,-2) / (-3,0) /",9,"(0,5)/(5,4)/(0,-4)/(2,-2)/(2,0)/(4,-2)/(2,1)/(3,3)/(1,6)/(-1,0)"
NLC5thAnniversary2017,9.0,f,B,0,4,"(0,2) / (-3,0) / (3,0) / (0,-3) / (-2,-2) / (-4,-1) / (4,0) / (0,-3) / (0,-3) / (0,-5) / (2,-2) / (1,0) / (2,-4) /",11,"(4,-2)/(4,6)/(4,2)/(4,6)/(4,6)/(0,4)/(3,-4)/(2,2)/(0,2)/(4,3)/(-3,0)/(5,4)"
NLC5thAnniversary2017,9.0,f,B,0,5,"(1,0) / (-3,-3) / (-3,0) / (0,-3) / (-1,-1) / (3,0) / (-5,-3) / (3,0) / (6,-5) / (-4,0) / (3,-2) / (-3,0) /",10,"(4,0)/(3,0)/(5,-4)/(5,6)/(1,1)/(0,-3)/(5,3)/(0,-3)/(0,5)/(-2,-5)/(2,-3)"
NLC5thAnniversary2017,9.0,f,B,1,1,"(-5,0) / (0,3) / (-3,-3) / (-1,-4) / (3,0) / (1,-5) / (0,-1) / (-3,-3) / (6,0)",8,"(3,-3)/(3,3)/(4,3)/(5,-1)/(0,-3)/(1,-2)/(3,3)/(3,0)/(5,0)"
NLC5thAnniversary2017,9.0,f,B,1,2,"(1,0) / (2,5) / (4,-5) / (3,0) / (3,0) / (0,-3) / (5,0) / (6,-3) / (0,-3) / (2,0) / (-2,0) / (0,-2) / (0,-5) / (-1,0)",11,"(1,6)/(5,6)/(2,4)/(2,5)/(4,1)/(5,4)/(4,1)/(4,-3)/(2,1)/(3,0)/(0,5)/(3,-2)"
SlowNSteadySummer2017,9.0,c,B,0,1,"(1,0) / (0,3) / (-1,2) / (3,0) / (1,-2) / (0,-3) / (6,-4) / (3,0) / (0,-3) / (-3,-4) /",8,"(1,1)/(5,5)/(3,0)/(3,1)/(3,6)/(1,-2)/(2,-1)/(-3,-3)/(-4,-5)"
SlowNSteadySummer2017,9.0,c,B,0,2,"(1,0) / (-4,2) / (-3,3) / (0,-3) / (1,-2) / (3,0) / (-4,0) / (-3,0) / (-2,0) / (0,-4) / (4,0) / (5,0) / (4,0) /",11,"(2,-2)/(4,-4)/(1,6)/(0,2)/(5,2)/(4,-4)/(0,4)/(4,2)/(3,6)/(3,3)/(0,-2)/(2,-3)"
SlowNSteadySummer2017,9.0,c,B,0,3,"(0,-4) / (-5,-5) / (3,0) / (-4,-4) / (-3,0) / (4,-3) / (0,-3) / (-1,0) / (-3,-4) / (-5,0) / (-3,0) / (-3,0)",9,"(3,2)/(1,6)/(2,3)/(3,-4)/(1,6)/(0,3)/(0,4)/(2,-3)/(3,0)/(-3,6)"
SlowNSteadySummer2017,9.0,c,B,0,4,"(0,-4) / (0,3) / (1,1) / (0,-3) / (5,-1) / (4,-3) / (0,-3) / (-1,0) / (-2,0) / (2,0) / (6,-4) / (6,-2)",9,"(2,-4)/(2,-3)/(2,2)/(2,-2)/(2,-4)/(1,1)/(3,6)/(3,3)/(-5,3)/(5,6)"
SlowNSteadySummer2017,9.0,c,B,0,5,"(0,-4) / (-3,0) / (3,0) / (4,-5) / (3,0) / (-4,0) / (-3,-3) / (-3,0) / (5,-3) / (0,-4) / (0,-2) / (6,0) / (-1,0) / (0,-4)",11,"(1,-2)/(2,1)/(2,-2)/(1,6)/(3,3)/(2,0)/(1,1)/(5,-4)/(4,1)/(5,-4)/(4,-2)/(5,3)"
SlowNSteadySummer2017,9.0,c,B,1,1,"(3,-1) / (0,-3) / (0,-3) / (1,-2) / (5,-3) / (-3,0) / (-2,0) / (0,-4) / (0,-5) / (6,-2) / (-1,0) / (6,-4)",11,"(4,-2)/(2,4)/(4,-4)/(2,3)/(0,-2)/(0,5)/(0,1)/(3,0)/(4,3)/(3,-3)/(-4,-1)/(3,-5)"
SlowNSteadySummer2017,9.0,c,B,1,2,"(0,5) / (-3,-3) / (-5,4) / (-1,-4) / (6,-3) / (6,-5) / (3,0) / (1,0) / (-2,0) / (-4,-4) / (1,0) / (2,-2)",9,"(0,4)/(3,4)/(3,0)/(1,4)/(2,0)/(3,2)/(0,3)/(3,-3)/(-4,6)/(3,4)"
IndianNationals2017,9.0,d,A,0,1,"(4,0) / (5,-4) / (0,-3) / (4,-2) / (0,-3) / (2,-4) / (0,-2) / (-3,-3) / (3,-1) / (0,-5) / (-5,0) / (6,0)",9,"(4,-4)/(2,-2)/(4,0)/(2,2)/(4,-2)/(1,-4)/(3,3)/(2,3)/(6,-3)/(0,4)"
IndianNationals2017,9.0,d,A,0,2,"(0,-1) / (-2,-5) / (0,3) / (5,-1) / (3,0) / (-2,-2) / (-4,0) / (3,0) / (1,-4) / (4,0) / (-1,-4) / (2,-2)",9,"(4,-4)/(4,6)/(0,-5)/(2,6)/(0,4)/(5,3)/(0,-3)/(4,0)/(-4,-4)/(-3,4)"
IndianNationals2017,9.0,d,A,0,3,"(1,0) / (2,-1) / (-2,4) / (3,0) / (5,-4) / (4,0) / (3,0) / (2,0) / (-5,0) / (-2,-5) / (2,0) / (2,0)",11,"(4,-2)/(1,-2)/(2,-4)/(4,-2)/(2,6)/(2,2)/(2,-3)/(3,3)/(3,-4)/(1,-2)/(-1,5)/(0,1)"
IndianNationals2017,9.0,d,A,0,4,"(1,-3) / (3,6) / (5,-4) / (0,-3) / (4,-5) / (-1,0) / (0,-3) / (0,-1) / (-2,0) / (2,-4) / (-2,0) /",9,"(2,6)/(5,-4)/(0,2)/(2,6)/(0,2)/(3,-4)/(3,3)/(2,0)/(3,6)/(-3,-5)"
IndianNationals2017,9.0,d,A,0,5,"(0,-4) / (3,-3) / (3,0) / (1,-5) / (0,-3) / (3,0) / (-1,0) / (6,-3) / (2,0) / (-2,0) / (2,-1) / (4,-4) / (-4,0)",10,"(4,2)/(1,4)/(2,6)/(4,-1)/(4,0)/(5,4)/(5,3)/(0,4)/(0,-3)/(-5,0)/(-1,6)"
IndianNationals2017,9.0,d,A,1,1,"(-5,0) / (2,2) / (-3,0) / (-3,-3) / (3,0) / (-5,-5) / (2,0) / (3,0) / (1,0) / (-4,0) / (2,0) / (4,-1) / (-2,0) /",11,"(2,-2)/(2,5)/(4,-5)/(5,2)/(5,-5)/(3,6)/(2,0)/(3,4)/(3,6)/(2,6)/(1,-2)/(-1,6)"
IndianNationals2017,9.0,d,A,1,2,"(-2,3) / (0,-3) / (-4,-1) / (0,-3) / (3,0) / (-5,-2) / (2,0) / (3,0) / (0,-4) / (-5,0)",9,"(2,-5)/(3,3)/(3,2)/(1,6)/(0,3)/(5,-3)/(4,-5)/(0,-3)/(-4,-1)/(3,4)"
PSKubing2016,9.0,d,B,0,1,"(1,0) / (-4,-1) / (-2,-2) / (6,-3) / (2,-1) / (0,-2) / (3,0) / (0,-3) / (-1,-5) / (2,0) / (-2,-4) /",9,"(4,0)/(3,-2)/(0,3)/(5,0)/(4,-5)/(4,5)/(3,4)/(0,-3)/(-3,-1)/(-3,-2)"
PSKubing2016,9.0,d,B,0,2,"(0,-1) / (-2,1) / (2,-1) / (-2,-2) / (6,0) / (0,-4) / (-3,-3) / (-1,-2) / (2,0) / (0,-2) / (-2,-4) /",9,"/(2,-2)/(0,2)/(4,6)/(2,-5)/(3,3)/(4,0)/(2,-1)/(0,-3)/(0,1)"
PSKubing2016,9.0,d,B,0,3,"(-5,0) / (3,0) / (-4,5) / (3,0) / (-3,0) / (4,-5) / (6,-4) / (-3,-3) / (0,-4) / (0,-5) / (0,-4) / (5,0) / (0,-4)",10,"(1,4)/(2,0)/(5,4)/(0,-2)/(0,4)/(3,-2)/(2,1)/(0,3)/(3,2)/(-3,0)/(3,4)"
PSKubing2016,9.0,d,B,0,4,"(4,0) / (-1,5) / (-3,0) / (-5,-2) / (3,0) / (3,-3) / (-1,0) / (-3,-3) / (-3,0) / (-3,-5) / (4,0) / (4,-1)",9,"(4,5)/(2,4)/(0,2)/(4,2)/(1,6)/(4,2)/(4,-4)/(3,6)/(0,3)/(5,-5)"
PSKubing2016,9.0,d,B,0,5,"(-2,0) / (0,3) / (5,-4) / (-5,-2) / (2,-4) / (3,0) / (4,0) / (0,-3) / (0,-3) / (-3,-1) / (6,-4) / (2,-1)",11,"(2,-4)/(4,-2)/(2,-2)/(0,2)/(4,0)/(4,6)/(2,-1)/(4,4)/(5,-2)/(0,1)/(6,-3)/(-1,4)"
PSKubing2016,9.0,d,B,1,1,"(-5,0) / (-3,0) / (-4,5) / (1,-2) / (3,0) / (2,-3) / (3,0) / (-5,0) / (-4,0) / (-2,0) / (3,-4) / (3,-2) / (-3,0)",12,"(3,-2)/(3,-4)/(1,-3)/(5,-5)/(2,-1)/(0,1)/(4,-4)/(4,-2)/(2,0)/(0,-2)/(3,-2)/(3,3)/(2,-2)"
PSKubing2016,9.0,d,B,1,2,"(1,3) / (-4,5) / (3,0) / (4,-2) / (-3,0) / (-3,-1) / (-3,0) / (0,-2) / (6,-1) / (-2,0)",9,"(2,0)/(0,-5)/(2,0)/(3,0)/(1,3)/(3,0)/(2,-4)/(3,6)/(4,-5)/(-1,-3)"
SlowNSteadySpring2016,9.0,d,D,0,1,"(-2,0) / (0,-3) / (-4,-1) / (-3,0) / (-5,-5) / (-4,-4) / (0,-5) / (0,-3) / (4,0) / (2,0) / (6,-5) /",9,"(2,-4)/(4,4)/(0,-1)/(0,-3)/(3,-5)/(3,3)/(2,5)/(4,-5)/(6,3)/(2,-3)"
SlowNSteadySpring2016,9.0,d,D,0,2,"(4,0) / (0,-3) / (0,-3) / (-1,-4) / (-2,-5) / (5,-4) / (1,0) / (3,0) / (0,-3) / (0,-4) / (2,0) / (-2,0) / (-4,0) / (6,0)",11,"(2,-2)/(3,-1)/(1,-3)/(4,4)/(1,6)/(2,4)/(0,2)/(0,-2)/(3,0)/(3,3)/(3,1)/(-4,0)"
SlowNSteadySpring2016,9.0,d,D,0,3,"(-5,0) / (-1,-4) / (-3,3) / (6,-5) / (0,-3) / (-2,-1) / (3,-2) / (2,0) / (0,-4) / (-2,0)",9,"(2,0)/(0,4)/(4,6)/(2,-3)/(2,1)/(3,0)/(0,-1)/(3,-3)/(1,4)/(5,0)"
SlowNSteadySpring2016,9.0,d,D,0,4,"(-3,-4) / (3,6) / (3,0) / (4,-2) / (2,-3) / (0,-3) / (0,-3) / (3,-4) / (-5,-4) / (6,-2) / (0,-5) /",11,"(2,-2)/(2,-2)/(5,-4)/(0,4)/(0,-1)/(0,4)/(0,-3)/(1,0)/(2,-4)/(0,3)/(3,0)/(3,4)"
SlowNSteadySpring2016,9.0,d,D,0,5,"(3,5) / (4,-2) / (-1,-4) / (6,-3) / (4,-2) / (5,0) / (-3,-3) / (0,-1) / (-2,0) / (-4,0) / (0,-4) /",9,"(2,6)/(4,-4)/(2,2)/(4,-2)/(1,0)/(3,3)/(2,0)/(4,1)/(3,6)/(2,-3)"
SlowNSteadySpring2016,9.0,d,D,1,1,"(4,-3) / (5,-1) / (-3,-3) / (3,0) / (1,-5) / (2,0) / (-3,0) / (6,-3) / (0,-4) / (0,-4) / (4,0) / (-2,0) /",10,"(2,0)/(0,-5)/(0,2)/(0,-2)/(0,-5)/(2,6)/(2,2)/(4,-5)/(0,-1)/(-3,0)/(-1,4)"
SlowNSteadySpring2016,9.0,d,D,1,2,"(3,-4) / (-5,4) / (-3,0) / (0,-3) / (0,-3) / (0,-4) / (-3,-3) / (-5,-4) / (0,-4) / (4,0) / (0,-2) / (1,0) / (6,0) /",9,"(0,-1)/(4,-5)/(4,2)/(2,-2)/(0,2)/(2,-3)/(3,3)/(1,3)/(-4,5)/(6,1)"
KyushuOpen2015,9.0,f,A,0,1,"(-5,0) / (-3,6) / (5,-1) / (0,-3) / (1,-5) / (3,0) / (0,-4) / (0,-3) / (0,-3) / (6,0) / (-5,-1) /",9,"/(2,0)/(3,-5)/(0,-1)/(1,3)/(2,-3)/(1,4)/(2,3)/(6,-3)/(5,-2)"
KyushuOpen2015,9.0,f,A,0,2,"(0,2) / (0,3) / (6,0) / (-3,0) / (-2,-5) / (-3,0) / (-3,0) / (0,-4) / (-3,-3) / (1,-4) / (4,0) / (0,-4) / (6,-1) /",9,"(0,-5)/(2,-5)/(2,4)/(0,4)/(2,4)/(3,-2)/(3,3)/(0,-2)/(5,-1)/(3,-5)"
KyushuOpen2015,9.0,f,A,0,3,"(0,5) / (0,3) / (0,-3) / (-2,-2) / (-3,0) / (3,-3) / (-1,0) / (-3,0) / (0,-1) / (0,-5) / (0,-4) /",11,"(3,-4)/(4,-3)/(4,-3)/(3,0)/(4,6)/(3,5)/(3,6)/(3,0)/(1,0)/(5,-1)/(-3,3)/(0,-5)"
KyushuOpen2015,9.0,f,A,0,4,"(0,2) / (-5,-2) / (-1,2) / (0,-3) / (-2,-2) / (6,0) / (-1,0) / (-3,-3) / (2,-5) / (2,-4) / (-4,0)",8,"(0,-4)/(2,-4)/(1,-4)/(3,3)/(3,4)/(5,-4)/(4,-5)/(-1,-4)/(0,-2)"
KyushuOpen2015,9.0,f,A,0,5,"(4,-3) / (0,-3) / (-1,2) / (-3,0) / (3,-5) / (-3,0) / (6,-1) / (0,-2) / (-2,0) / (2,0) / (-2,-1) / (-3,0)",11,"(2,-2)/(0,2)/(4,-2)/(4,-1)/(3,1)/(0,5)/(3,6)/(1,3)/(0,3)/(0,-5)/(3,6)/(-1,3)"
KyushuOpen2015,9.0,f,A,1,1,"(0,5) / (4,1) / (5,5) / (3,0) / (-2,-2) / (-3,0) / (2,0) / (0,-3) / (0,-1) / (-5,-4) / (6,-1) / (0,-4)",9,"(0,-5)/(2,0)/(0,2)/(0,-3)/(0,-2)/(0,-3)/(4,-3)/(2,1)/(3,0)/(-3,3)"
KyushuOpen2015,9.0,f,A,1,2,"(0,2) / (0,3) / (-5,-5) / (3,0) / (-3,-3) / (0,-3) / (6,-4) / (3,0) / (-3,0) / (5,0) / (-5,-3) / (6,-5)",11,"(4,-1)/(0,1)/(4,-2)/(3,4)/(4,6)/(0,2)/(1,0)/(3,0)/(0,4)/(2,-1)/(4,1)/(2,0)"
INABIFOpen2015,9.0,f,A,0,1,"(0,2) / (1,-5) / (0,3) / (-4,-4) / (0,-3) / (-2,-5) / (0,-1) / (-3,-3) / (-5,-2) / (0,-2) / (-2,-2) / (0,-2) /",10,"(2,-2)/(2,2)/(2,-4)/(2,6)/(2,-2)/(2,2)/(0,4)/(1,6)/(3,3)/(6,-5)/(5,6)"
INABIFOpen2015,9.0,f,A,0,2,"(0,-4) / (1,4) / (0,3) / (5,-1) / (0,-3) / (-3,-3) / (1,0) / (0,-3) / (0,-2) / (5,0) / (1,-2) / (-1,0)",9,"(3,2)/(0,4)/(4,2)/(4,6)/(4,3)/(0,-1)/(3,0)/(3,6)/(-3,-1)/(-3,-2)"
INABIFOpen2015,9.0,f,A,0,3,"(-5,0) / (-1,5) / (4,1) / (-1,-4) / (-3,0) / (-5,0) / (0,-3) / (-1,0) / (-5,0) / (2,-3) / (-3,0) / (6,0)",11,"(2,-4)/(0,-2)/(0,-3)/(0,2)/(4,3)/(3,4)/(0,-3)/(1,6)/(5,-4)/(4,-2)/(-3,6)/(-4,-3)"
INABIFOpen2015,9.0,f,A,0,4,"(-2,0) / (-3,0) / (5,2) / (-2,-2) / (6,0) / (-4,-1) / (0,-5) / (-3,0) / (-3,-1) / (1,-3) / (-2,0) / (6,-5)",9,"(0,-1)/(0,6)/(3,-2)/(3,-4)/(2,6)/(1,0)/(5,-3)/(3,6)/(0,1)/(5,-3)"
INABIFOpen2015,9.0,f,A,0,5,"(-3,2) / (-2,1) / (5,-4) / (6,0) / (-5,0) / (0,-3) / (3,0) / (6,-3)",7,"(0,-3)/(0,-3)/(0,-3)/(0,6)/(0,5)/(1,4)/(-1,2)/(-3,4)"
INABIFOpen2015,9.0,f,A,1,1,"(0,2) / (-5,-5) / (-3,6) / (0,-3) / (0,-3) / (5,0) / (3,0) / (1,-4) / (0,-4) / (2,-5) / (0,-4) / (4,0)",11,"(2,-2)/(4,6)/(0,6)/(2,1)/(0,-2)/(2,3)/(2,1)/(3,0)/(1,0)/(3,-3)/(-3,0)/(2,3)"
INABIFOpen2015,9.0,f,A,1,2,"(6,5) / (4,-2) / (-3,0) / (2,-4) / (0,-3) / (6,-2) / (-3,-3) / (-2,-5) / (5,0) / (5,0)",9,"(1,6)/(2,0)/(3,3)/(1,3)/(2,-1)/(4,-5)/(2,5)/(1,1)/(-3,3)/(-1,-3)"
UberlandiaOpen2014,9.0,f,A,0,1,"(4,0) / (3,0) / (5,-1) / (-3,0) / (1,-2) / (-4,0) / (0,-3) / (3,0) / (-1,-5) / (-4,0) / (3,0) / (6,-1)",9,"(4,-2)/(3,-4)/(0,6)/(2,1)/(0,2)/(0,-3)/(1,3)/(0,-4)/(0,3)/(-1,-2)"
UberlandiaOpen2014,9.0,f,A,0,2,"(0,-1) / (3,0) / (0,3) / (4,-2) / (6,-3) / (6,0) / (0,-4) / (-3,-3) / (5,0) / (-4,0) / (6,-2) / (4,-4)",11,"(2,-2)/(2,6)/(2,-2)/(2,3)/(3,3)/(1,3)/(2,-1)/(0,3)/(1,4)/(5,5)/(4,-2)/(5,0)"
UberlandiaOpen2014,9.0,f,A,0,3,"(0,5) / (3,3) / (0,3) / (-5,-5) / (2,-4) / (-2,-3) / (-3,-3) / (3,0) / (-2,0) / (6,-2) / (2,-1) /",9,"/(4,3)/(2,0)/(0,-4)/(4,0)/(3,1)/(3,0)/(3,3)/(6,-1)/(3,-5)"
UberlandiaOpen2014,9.0,f,A,0,4,"(0,5) / (3,0) / (-5,1) / (0,-3) / (2,-1) / (0,-3) / (0,-5) / (-3,-3) / (-2,-1) / (2,0) / (4,0) / (-2,0)",9,"(2,0)/(2,2)/(0,2)/(0,4)/(0,-4)/(2,1)/(3,3)/(3,2)/(3,0)/(3,-5)"
UberlandiaOpen2014,9.0,f,A,0,5,"(1,0) / (6,3) / (5,-4) / (3,0) / (0,-3) / (3,0) / (4,-3) / (-3,-3) / (3,0) / (-2,-4) / (0,-2) / (6,0)",9,"(0,1)/(0,5)/(2,3)/(0,4)/(4,-4)/(1,1)/(1,1)/(2,5)/(3,3)/(0,6)"
